,Release Date,Season,Episode,title,Name,text
16616,2015-05-31,Season 5,Episode 8,Hardhome,karsi,"karsi I lost my father, my uncle, and 2 brothers fighting the damn crows."
16617,2015-05-31,Season 5,Episode 8,Hardhome,jon,"jon I'm not asking you to forget your dead. I'll never forget mine. I lost 50 brothers the night that Mance attacked the wall. But I'm asking you to think about your children now. They'll never have children of their own if we don't band together. The Long Night is coming and the dead come with it. No clan can stop them. The free folk can't stop them. The Night's Watch can't stop them. And all the southern kings can't stop them. Only together, all of us, and even then it might not be enough, but at least then we'll give the fuckers a fight."
16618,2015-05-31,Season 5,Episode 8,Hardhome,karsi,"karsi You vouch for this man, Tormund?"
16619,2015-05-31,Season 5,Episode 8,Hardhome,tormund,"tormund He's prettier than both my daughters, but he knows how to fight. He's young, but he knows how to lead. He didn't have to come to Hardhome. He came because he needs us. And we need him."
16620,2015-05-31,Season 5,Episode 8,Hardhome,loboda,loboda My ancestors would spit on me if I broke bread with a crow.
16621,2015-05-31,Season 5,Episode 8,Hardhome,karsi,"karsi So would mine, but fuck 'em, they're dead."
16622,2015-05-31,Season 5,Episode 8,Hardhome,tormund,tormund This is the way.
16623,2015-05-31,Season 5,Episode 8,Hardhome,wildling,wildling I'm with Tormund. We stay here we're dead men. At least with King Crow there's a chance.
16624,2015-05-31,Season 5,Episode 8,Hardhome,giant,giant Tormund.
16625,2015-05-31,Season 5,Episode 8,Hardhome,loboda,"loboda Keep that new life you want to give us. Keep your glass, King Crow. Soon as you get on his ships they're gonna slit your throats and dump your bodies to the bottom of the Shivering Sea. That's our enemy. That has always been our enemy."
16626,2015-05-31,Season 5,Episode 8,Hardhome,karsi,karsi I fucking hate Thenns.
16627,2015-05-31,Season 5,Episode 8,Hardhome,jon,jon How many are with us? 5000?
16628,2015-05-31,Season 5,Episode 8,Hardhome,tormund,tormund I'm not good at counting.
16629,2015-05-31,Season 5,Episode 8,Hardhome,jon,jon We're leaving too many behind.
16630,2015-05-31,Season 5,Episode 8,Hardhome,tormund,tormund The free folk are stubborn. You know how long it took Mance to band them together. 20 fucking years.
16631,2015-05-31,Season 5,Episode 8,Hardhome,jon,jon And he knew them better than I ever will.
16632,2015-05-31,Season 5,Episode 8,Hardhome,tormund,tormund They're running out of food and there's nothing to hunt. They'll come around.
16633,2015-05-31,Season 5,Episode 8,Hardhome,karsi,"karsi Johnna is gonna look after you. She's in charge, you listen to her."
16634,2015-05-31,Season 5,Episode 8,Hardhome,daughter,daughter I wanna go with you.
16635,2015-05-31,Season 5,Episode 8,Hardhome,karsi,"karsi I need to get the old folks on the boats. I'm right behind you, I promise. Go on."
16636,2015-05-31,Season 5,Episode 8,Hardhome,wun,wun Lokh kif rukh?
16637,2015-05-31,Season 5,Episode 8,Hardhome,loboda,loboda Shut the gate.
16638,2015-05-31,Season 5,Episode 8,Hardhome,loboda,loboda Shut the gate!!
16639,2015-05-31,Season 5,Episode 8,Hardhome,shouting,shouting Wait! Open the gate! Let us in! Help us! Please open it!
16640,2015-05-31,Season 5,Episode 8,Hardhome,loboda,loboda Ready your arrows!
16641,2015-05-31,Season 5,Episode 8,Hardhome,jon,jon Get in line! Get in line!
16642,2015-05-31,Season 5,Episode 8,Hardhome,jon,jon Hold the line! Hold the line!
16643,2015-05-31,Season 5,Episode 8,Hardhome,nights,nights Lord Commander!
16644,2015-05-31,Season 5,Episode 8,Hardhome,jon,jon Get them to the ship and come back for me!
16645,2015-05-31,Season 5,Episode 8,Hardhome,brother,brother But you'll never make it--
16646,2015-05-31,Season 5,Episode 8,Hardhome,jon,jon Now!
16647,2015-05-31,Season 5,Episode 8,Hardhome,jon,jon You should be on one of those boats.
16648,2015-05-31,Season 5,Episode 8,Hardhome,karsi,karsi So should you ! My little girl has gone on. They're gonna let them pass the wall even if you're not there ?
16649,2015-05-31,Season 5,Episode 8,Hardhome,jon,jon You have my word. I've given orders.
16650,2015-05-31,Season 5,Episode 8,Hardhome,karsi,karsi Don't think you're gonna be there to enforce those orders !
16651,2015-05-31,Season 5,Episode 8,Hardhome,tormund,"tormund If they get through, everyone dies !"
16652,2015-05-31,Season 5,Episode 8,Hardhome,jon,jon Night's Watch with me! Move! Move! Move!
16653,2015-05-31,Season 5,Episode 8,Hardhome,jon,jon The Dragonglass!
16654,2015-05-31,Season 5,Episode 8,Hardhome,loboda,"loboda You're with me, lad! Now!"
16655,2015-05-31,Season 5,Episode 8,Hardhome,loboda,loboda Get the glass.
16656,2015-05-31,Season 5,Episode 8,Hardhome,edd,edd Fuck the glass! We're gonna die here.
16657,2015-05-31,Season 5,Episode 8,Hardhome,jon,jon Go! Go! Go!
16658,2015-05-31,Season 5,Episode 8,Hardhome,tormund,"tormund Wun Wun, to the sea."
16659,2015-05-31,Season 5,Episode 8,Hardhome,jon,jon Let's go now! Now!
16660,2015-05-31,Season 5,Episode 8,Hardhome,end,end EPISODE
16661,2015-06-07,Season 5,Episode 9,The Dance of Dragons,davos,"davos A band of 20 men, maybe less. They were in and out before anyone spotted them, burnt our food stores to the ground, all our siege weapons were destroyed, dozens of tents were--"
16662,2015-06-07,Season 5,Episode 9,The Dance of Dragons,stannis,stannis Horses?
16663,2015-06-07,Season 5,Episode 9,The Dance of Dragons,davos,"davos We're still getting a count, but hundreds are dead."
16664,2015-06-07,Season 5,Episode 9,The Dance of Dragons,stannis,stannis 20 men rode into our camp without a single guard sounding the alarm?
16665,2015-06-07,Season 5,Episode 9,The Dance of Dragons,davos,davos The northerners know more about their land than we ever will.
16666,2015-06-07,Season 5,Episode 9,The Dance of Dragons,stannis,"stannis Put last night's guards in chains, either they fell asleep or they were conspiring with the enemy. Find out the truth and then hang them."
16667,2015-06-07,Season 5,Episode 9,The Dance of Dragons,davos,"davos Unless there's a thaw, we can't press forward to Winterfell, and we don't have enough food to get us back to Castle Black."
16668,2015-06-07,Season 5,Episode 9,The Dance of Dragons,stannis,stannis We're not returning to Castle Black.
16669,2015-06-07,Season 5,Episode 9,The Dance of Dragons,davos,"davos Forgive me, Your Grace, I never claimed to be an expert in military matters. But if we can't march forward, and we won't march back…"
16670,2015-06-07,Season 5,Episode 9,The Dance of Dragons,stannis,stannis Have the dead horses butchered for meat.
16671,2015-06-07,Season 5,Episode 9,The Dance of Dragons,alliser,alliser Open the gates.
16672,2015-06-07,Season 5,Episode 9,The Dance of Dragons,jon,jon It was a failure.
16673,2015-06-07,Season 5,Episode 9,The Dance of Dragons,sam,sam It wasn't.
16674,2015-06-07,Season 5,Episode 9,The Dance of Dragons,jon,"jon I went to save them, I failed."
16675,2015-06-07,Season 5,Episode 9,The Dance of Dragons,sam,"sam You didn't fail him, or him, or her. Every one of them is alive because of you, and no one else."
16676,2015-06-07,Season 5,Episode 9,The Dance of Dragons,jon,jon I don't think that fact's lost on them.
16677,2015-06-07,Season 5,Episode 9,The Dance of Dragons,alliser,"alliser You have a good heart, Jon Snow. It will get us all killed."
16678,2015-06-07,Season 5,Episode 9,The Dance of Dragons,davos,"davos You sent for me, Your Grace."
16679,2015-06-07,Season 5,Episode 9,The Dance of Dragons,stannis,"stannis Find you some healthy horses and a few good men to guard you, I'm sending you back to Castle Black. Tell the Lord Commander to send food, supplies, fresh horses, in return when I take the throne I'll make sure the Night's Watch has all the men it requires. He can guard all 19 castles if he so wishes."
16680,2015-06-07,Season 5,Episode 9,The Dance of Dragons,davos,"davos Your Grace, you've named me your Hand."
16681,2015-06-07,Season 5,Episode 9,The Dance of Dragons,stannis,stannis Yes.
16682,2015-06-07,Season 5,Episode 9,The Dance of Dragons,davos,"davos The King's Hand should never abandon the King, especially in a time of war."
16683,2015-06-07,Season 5,Episode 9,The Dance of Dragons,stannis,"stannis You're not abandoning me, you're obeying a command."
16684,2015-06-07,Season 5,Episode 9,The Dance of Dragons,davos,davos A boy with a scroll could deliver this message.
16685,2015-06-07,Season 5,Episode 9,The Dance of Dragons,stannis,"stannis And if Jon Snow refuses a boy with a scroll, what does the boy say? I didn't name you hand for your expertise in military matters, ride for Castle Black, don't come back empty handed."
16686,2015-06-07,Season 5,Episode 9,The Dance of Dragons,davos,"davos Your Grace, perhaps Queen and Princess Shireen could accompany me."
16687,2015-06-07,Season 5,Episode 9,The Dance of Dragons,stannis,stannis My family stays with me.
16688,2015-06-07,Season 5,Episode 9,The Dance of Dragons,davos,davos At least let me take Shireen. A siege is no place for a little girl.
16689,2015-06-07,Season 5,Episode 9,The Dance of Dragons,davos,davos What's this one now?
16690,2015-06-07,Season 5,Episode 9,The Dance of Dragons,shireen,shireen The Dance of Dragons
16691,2015-06-07,Season 5,Episode 9,The Dance of Dragons,davos,davos Well that sounds like a proper story.
16692,2015-06-07,Season 5,Episode 9,The Dance of Dragons,shireen,"shireen Ser Byron Swann wanted to kill the dragon Vhagar. He polished his shield for a week, til the steel was like a mirror. Then he crouched behind it, and crept forward, hoping the dragon would only see his own reflection."
16693,2015-06-07,Season 5,Episode 9,The Dance of Dragons,davos,"davos But the dragon only saw a dumb man, holding a mirrored shield."
16694,2015-06-07,Season 5,Episode 9,The Dance of Dragons,shireen,shireen And burnt him to a crisp.
16695,2015-06-07,Season 5,Episode 9,The Dance of Dragons,davos,"davos Thus ending the dragonslaying career of Ser Byron Swann. I made you something, Princess."
16696,2015-06-07,Season 5,Episode 9,The Dance of Dragons,davos,davos Do you like it?
16697,2015-06-07,Season 5,Episode 9,The Dance of Dragons,shireen,shireen He's beautiful.
16698,2015-06-07,Season 5,Episode 9,The Dance of Dragons,shireen,shireen Thank you.
16699,2015-06-07,Season 5,Episode 9,The Dance of Dragons,davos,davos You're very welcome.
16700,2015-06-07,Season 5,Episode 9,The Dance of Dragons,shireen,"shireen Will you make me a doe, too, so that he can have company?"
16701,2015-06-07,Season 5,Episode 9,The Dance of Dragons,davos,davos Of course I will.
16702,2015-06-07,Season 5,Episode 9,The Dance of Dragons,shireen,shireen But why am I getting a present?
16703,2015-06-07,Season 5,Episode 9,The Dance of Dragons,davos,"davos Because you deserve it. My son was always on me trying to teach me to read. Gods, I was stubborn about it. Made it this far without reading, seemed to me I could make it to the grave. I wish I had listened to them. This is my own poor way of saying thank you for teaching me to be a grown up. I'll be gone for a few days, Princess. I'll want to hear all about the dance of dragons when I'm back."
16704,2015-06-07,Season 5,Episode 9,The Dance of Dragons,shireen,shireen You'll just have to read it yourself.
16705,2015-06-07,Season 5,Episode 9,The Dance of Dragons,jaime,jaime Prince Doran.
16706,2015-06-07,Season 5,Episode 9,The Dance of Dragons,doran,"doran Forgive us, we started without you. Please, sit."
16707,2015-06-07,Season 5,Episode 9,The Dance of Dragons,jaime,jaime Princess Myrcella.
16708,2015-06-07,Season 5,Episode 9,The Dance of Dragons,myrcella,myrcella Uncle.
16709,2015-06-07,Season 5,Episode 9,The Dance of Dragons,jaime,jaime What a lovely dress.
16710,2015-06-07,Season 5,Episode 9,The Dance of Dragons,myrcella,myrcella You don't like it?
16711,2015-06-07,Season 5,Episode 9,The Dance of Dragons,jaime,jaime You must be cold.
16712,2015-06-07,Season 5,Episode 9,The Dance of Dragons,myrcella,myrcella Not at all. The Dornish climate agrees with me.
16713,2015-06-07,Season 5,Episode 9,The Dance of Dragons,jaime,jaime Prince Trystane. How's your jaw?
16714,2015-06-07,Season 5,Episode 9,The Dance of Dragons,trystane,trystane A fleabite.
16715,2015-06-07,Season 5,Episode 9,The Dance of Dragons,ellaria,ellaria What are you doing in Dorne?
16716,2015-06-07,Season 5,Episode 9,The Dance of Dragons,jaime,"jaime Looking out for the safety of my niece, the princess Myrcella."
16717,2015-06-07,Season 5,Episode 9,The Dance of Dragons,doran,doran And rather than send a raven or speak to me directly you decided to enter my country in secret and abduct our guest by force.
16718,2015-06-07,Season 5,Episode 9,The Dance of Dragons,jaime,jaime We received a threatening message. The princess's necklace in the jaws of a viper.
16719,2015-06-07,Season 5,Episode 9,The Dance of Dragons,myrcella,myrcella That necklace was stolen from my room.
16720,2015-06-07,Season 5,Episode 9,The Dance of Dragons,jaime,jaime Ah. Excellent. The last meal before the beheading.
16721,2015-06-07,Season 5,Episode 9,The Dance of Dragons,doran,doran We can't behead you. Many in Dorne want war. But I've seen war. I've seen the bodies piled on the battlefields. I've seen the orphans starving in the cities. I don't want to lead my people into that hell.
16722,2015-06-07,Season 5,Episode 9,The Dance of Dragons,ellaria,"ellaria No, you want to break bread with the Lannisters."
16723,2015-06-07,Season 5,Episode 9,The Dance of Dragons,doran,"doran And that is precisely what we are doing. Let us drink to Tommen, the first of his name, the King of the Andals and the First Men, Lord of the Seven Kingdoms."
16724,2015-06-07,Season 5,Episode 9,The Dance of Dragons,doran,doran King Tommen insists on his sister's return to the capital?
16725,2015-06-07,Season 5,Episode 9,The Dance of Dragons,jaime,jaime I'm afraid he does.
16726,2015-06-07,Season 5,Episode 9,The Dance of Dragons,doran,"doran I cannot disobey my King's command. She will return with you to King's Landing. And my son, Prince Trystane, will accompany you both. If the alliance between Dorne and the Iron Throne is to continue, their engagement must stand."
